Player Moves
TURN 522: Time taken: 9.5367431640625e-07                      Action: Move to (43, 100)
TURN 523: Time taken: 5.0067901611328125e-06                   Action: Move to (44, 100)
TURN 524: Time taken: 4.76837158203125e-06                     Action: Move to (43, 100)
TURN 525: Time taken: 3.814697265625e-06                       Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 526: Time taken: 4.0531158447265625e-06                   Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 527: Time taken: 3.0994415283203125e-06                   Action: Move to (44, 100)
TURN 528: Time taken: 1.1920928955078125e-06                   Action: Move to (45, 100)
TURN 529: Time taken: 1.9073486328125e-06                      Action: Move to (44, 100)
TURN 530: Time taken: 9.5367431640625e-07                      Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 531: Time taken: 4.0531158447265625e-06                   Action: Move to (45, 100)
TURN 532: Time taken: 5.245208740234375e-06                    Action: Move to (46, 100)
TURN 533: Time taken: 4.0531158447265625e-06                   Action: Move to (47, 100)
TURN 534: Time taken: 5.0067901611328125e-06                   Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 535: Time taken: 9.5367431640625e-07                      Action: Move to (46, 100)
TURN 536: Time taken: 4.76837158203125e-06                     Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 537: Time taken: 1.9073486328125e-06                      Action: Move to (45, 100)
TURN 538: Time taken: 1.1920928955078125e-06                   Action: Move to (46, 100)
TURN 539: Time taken: 4.291534423828125e-06                    Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 540: Time taken: 3.0994415283203125e-06                   Action: Move to (47, 100)
TURN 541: Time taken: 3.0994415283203125e-06                   Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 542: Time taken: 2.6226043701171875e-06                   Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 543: Time taken: 9.5367431640625e-07                      Action: Move to (46, 100)
TURN 544: Time taken: 4.0531158447265625e-06                   Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 545: Time taken: 1.9073486328125e-06                      Action: Move to (45, 100)
TURN 546: Time taken: 1.9073486328125e-06                      Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 547: Time taken: 2.86102294921875e-06                     Action: Move to (46, 100)
TURN 548: Time taken: 4.0531158447265625e-06                   Action: Move to (45, 100)
TURN 549: Time taken: 3.814697265625e-06                       Action: Move to (46, 100)
TURN 550: Time taken: 4.0531158447265625e-06                   Action: Move to (47, 100)
TURN 551: Time taken: 9.5367431640625e-07                      Action: Move to (48, 100)
TURN 552: Time taken: 3.0994415283203125e-06                   Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 553: Time taken: 9.5367431640625e-07                      Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 554: Time taken: 1.1920928955078125e-06                   Action: Move to (47, 100)
TURN 555: Time taken: 4.0531158447265625e-06                   Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 556: Time taken: 4.0531158447265625e-06                   Action: Move to (48, 100)
TURN 557: Time taken: 5.245208740234375e-06                    Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 558: Time taken: 5.245208740234375e-06                    Action: Move to (49, 100)
TURN 559: Time taken: 1.1920928955078125e-06                   Action: Move to (50, 100)
TURN 560: Time taken: 4.0531158447265625e-06                   Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 561: Time taken: 2.1457672119140625e-06                   Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 562: Time taken: 1.1920928955078125e-06                   Action: Move to (49, 100)
TURN 563: Time taken: 3.814697265625e-06                       Action: Move to (50, 100)
TURN 564: Time taken: 4.291534423828125e-06                    Action: Move to (51, 100)
TURN 565: Time taken: 4.0531158447265625e-06                   Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 566: Time taken: 3.0994415283203125e-06                   Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 567: Time taken: 1.9073486328125e-06                      Action: Move to (50, 100)
TURN 568: Time taken: 4.0531158447265625e-06                   Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 569: Time taken: 2.1457672119140625e-06                   Action: Move to (49, 100)
TURN 570: Time taken: 2.1457672119140625e-06                   Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 571: Time taken: 5.245208740234375e-06                    Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 572: Time taken: 5.0067901611328125e-06                   Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 573: Time taken: 4.76837158203125e-06                     Action: Move to (50, 100)
TURN 574: Time taken: 3.814697265625e-06                       Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 575: Time taken: 9.5367431640625e-07                      Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 576: Time taken: 5.0067901611328125e-06                   Action: Move to (49, 100)
TURN 577: Time taken: 1.9073486328125e-06                      Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 578: Time taken: 4.0531158447265625e-06                   Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 579: Time taken: 6.198883056640625e-06                    Action: Move to (50, 100)
TURN 580: Time taken: 5.0067901611328125e-06                   Action: Move to (51, 100)
TURN 581: Time taken: 5.245208740234375e-06                    Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 582: Time taken: 4.0531158447265625e-06                   Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 583: Time taken: 9.5367431640625e-07                      Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 584: Time taken: 4.291534423828125e-06                    Action: Move to (52, 100)
TURN 585: Time taken: 9.5367431640625e-07                      Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 586: Time taken: 1.9073486328125e-06                      Action: Move to (51, 100)
TURN 587: Time taken: 3.814697265625e-06                       Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 588: Time taken: 5.245208740234375e-06                    Action: Move to (52, 100)
TURN 589: Time taken: 5.245208740234375e-06                    Action: Move to (53, 100)
TURN 590: Time taken: 2.1457672119140625e-06                   Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 591: Time taken: 9.5367431640625e-07                      Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 592: Time taken: 4.0531158447265625e-06                   Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 593: Time taken: 2.1457672119140625e-06                   Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 594: Time taken: 1.1920928955078125e-06                   Action: Move to (54, 100)
TURN 595: Time taken: 4.0531158447265625e-06                   Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 596: Time taken: 4.0531158447265625e-06                   Action: Move to (55, 100)
TURN 597: Time taken: 5.0067901611328125e-06                   Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 598: Time taken: 4.0531158447265625e-06                   Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 599: Time taken: 9.5367431640625e-07                      Action: Move to (56, 100)
TURN 600: Time taken: 4.0531158447265625e-06                   Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 601: Time taken: 9.5367431640625e-07                      Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 602: Time taken: 1.1920928955078125e-06                   Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 603: Time taken: 4.0531158447265625e-06                   Action: Move to (55, 100)
TURN 604: Time taken: 3.0994415283203125e-06                   Action: Move to (54, 100)
TURN 605: Time taken: 3.0994415283203125e-06                   Action: Move to (53, 100)
TURN 606: Time taken: 4.0531158447265625e-06                   Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 607: Time taken: 1.9073486328125e-06                      Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 608: Time taken: 2.1457672119140625e-06                   Action: Move to (54, 100)
TURN 609: Time taken: 1.9073486328125e-06                      Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 610: Time taken: 9.5367431640625e-07                      Action: Move to (55, 100)
TURN 611: Time taken: 5.0067901611328125e-06                   Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 612: Time taken: 5.9604644775390625e-06                   Action: Move to (56, 100)
TURN 613: Time taken: 2.86102294921875e-06                     Action: Move to (57, 100)
TURN 614: Time taken: 4.291534423828125e-06                    Action: Move to (58, 100)
TURN 615: Time taken: 2.1457672119140625e-06                   Action: Move to (59, 100)
TURN 616: Time taken: 5.245208740234375e-06                    Action: Move to (60, 100)
TURN 617: Time taken: 1.6689300537109375e-06                   Action: Move to (59, 100)
TURN 618: Time taken: 4.291534423828125e-06                    Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 619: Time taken: 4.0531158447265625e-06                   Action: Move to (60, 100)
TURN 620: Time taken: 2.1457672119140625e-06                   Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 621: Time taken: 1.1920928955078125e-05                   Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 622: Time taken: 4.76837158203125e-06                     Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 623: Time taken: 1.6689300537109375e-06                   Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 624: Time taken: 4.291534423828125e-06                    Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 625: Time taken: 9.5367431640625e-07                      Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 626: Time taken: 4.0531158447265625e-06                   Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 627: Time taken: 3.814697265625e-06                       Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 628: Time taken: 9.5367431640625e-07                      Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 629: Time taken: 3.814697265625e-06                       Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 630: Time taken: 1.0013580322265625e-05                   Action: Move to (61, 100)
TURN 631: Time taken: 1.1920928955078125e-06                   Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 632: Time taken: 5.245208740234375e-06                    Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 633: Time taken: 9.5367431640625e-07                      Action: Move to (60, 100)
TURN 634: Time taken: 4.0531158447265625e-06                   Action: Move to (61, 100)
TURN 635: Time taken: 5.245208740234375e-06                    Action: Move to (62, 100)
TURN 636: Time taken: 2.1457672119140625e-06                   Action: Move to (61, 100)
TURN 637: Time taken: 3.814697265625e-06                       Action: Move to (60, 100)
TURN 638: Time taken: 4.0531158447265625e-06                   Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 639: Time taken: 9.5367431640625e-07                      Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 640: Time taken: 4.76837158203125e-06                     Action: Move to (59, 100)
TURN 641: Time taken: 1.9073486328125e-06                      Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 642: Time taken: 4.0531158447265625e-06                   Action: Move to (58, 100)
TURN 643: Time taken: 4.0531158447265625e-06                   Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 644: Time taken: 1.9073486328125e-06                      Action: Move to (57, 100)
TURN 645: Time taken: 5.9604644775390625e-06                   Action: Move to (56, 100)
TURN 646: Time taken: 4.76837158203125e-06                     Action: Move to (55, 100)
TURN 647: Time taken: 5.0067901611328125e-06                   Action: Move to (56, 100)
TURN 648: Time taken: 5.0067901611328125e-06                   Action: Move to (57, 100)
TURN 649: Time taken: 9.5367431640625e-07                      Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 650: Time taken: 4.0531158447265625e-06                   Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 651: Time taken: 3.814697265625e-06                       Action: Move to (58, 100)
TURN 652: Time taken: 1.6689300537109375e-06                   Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 653: Time taken: 5.245208740234375e-06                    Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 654: Time taken: 5.0067901611328125e-06                   Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 655: Time taken: 4.76837158203125e-06                     Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 656: Time taken: 1.9073486328125e-06                      Action: Move to (59, 100)
TURN 657: Time taken: 1.9073486328125e-06                      Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 658: Time taken: 4.291534423828125e-06                    Action: Move to (60, 100)
TURN 659: Time taken: 4.0531158447265625e-06                   Action: Move to (59, 100)
TURN 660: Time taken: 1.1920928955078125e-06                   Action: Move to (58, 100)
TURN 661: Time taken: 4.0531158447265625e-06                   Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 662: Time taken: 3.814697265625e-06                       Action: Move to (59, 100)
TURN 663: Time taken: 5.0067901611328125e-06                   Action: Move to (58, 100)
TURN 664: Time taken: 9.5367431640625e-07                      Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 665: Time taken: 2.1457672119140625e-06                   Action: Move to (59, 100)
TURN 666: Time taken: 3.814697265625e-06                       Action: Move to (58, 100)
TURN 667: Time taken: 4.0531158447265625e-06                   Action: Move to (59, 100)
TURN 668: Time taken: 1.9073486328125e-06                      Action: Move to (60, 100)
TURN 669: Time taken: 4.76837158203125e-06                     Action: Move to (59, 100)
TURN 670: Time taken: 5.0067901611328125e-06                   Action: Move to (60, 100)
TURN 671: Time taken: 5.245208740234375e-06                    Action: Move to (59, 100)
TURN 672: Time taken: 1.9073486328125e-06                      Action: Move to (60, 100)
TURN 673: Time taken: 9.5367431640625e-07                      Action: Move to (59, 100)
TURN 674: Time taken: 5.245208740234375e-06                    Action: Move to (60, 100)
TURN 675: Time taken: 4.0531158447265625e-06                   Action: Move to (61, 100)
TURN 676: Time taken: 2.1457672119140625e-06                   Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 677: Time taken: 5.0067901611328125e-06                   Action: Move to (62, 100)
TURN 678: Time taken: 2.1457672119140625e-06                   Action: Move to (63, 100)
TURN 679: Time taken: 4.0531158447265625e-06                   Action: Move to (64, 100)
TURN 680: Time taken: 9.5367431640625e-07                      Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 681: Time taken: 9.5367431640625e-07                      Action: Move to (63, 100)
TURN 682: Time taken: 5.0067901611328125e-06                   Action: Move to (64, 100)
TURN 683: Time taken: 5.245208740234375e-06                    Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 684: Time taken: 9.5367431640625e-07                      Action: Move to (63, 100)
TURN 685: Time taken: 3.814697265625e-06                       Action: Move to (62, 100)
TURN 686: Time taken: 4.291534423828125e-06                    Action: Move to (63, 100)
TURN 687: Time taken: 4.0531158447265625e-06                   Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 688: Time taken: 9.5367431640625e-07                      Action: Move to (64, 100)
TURN 689: Time taken: 2.86102294921875e-06                     Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 690: Time taken: 4.0531158447265625e-06                   Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 691: Time taken: 4.0531158447265625e-06                   Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 692: Time taken: 1.1920928955078125e-06                   Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 693: Time taken: 1.9073486328125e-06                      Action: Move to (63, 100)
TURN 694: Time taken: 4.76837158203125e-06                     Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 695: Time taken: 5.245208740234375e-06                    Action: Move to (64, 100)
TURN 696: Time taken: 1.1920928955078125e-06                   Action: Move to (63, 100)
TURN 697: Time taken: 2.1457672119140625e-06                   Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 698: Time taken: 4.0531158447265625e-06                   Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 699: Time taken: 4.0531158447265625e-06                   Action: Move to (62, 100)
TURN 700: Time taken: 2.1457672119140625e-06                   Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 701: Time taken: 6.198883056640625e-06                    Action: Move to (63, 100)
TURN 702: Time taken: 3.0994415283203125e-06                   Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 703: Time taken: 3.0994415283203125e-06                   Action: Move to (64, 100)
TURN 704: Time taken: 1.9073486328125e-06                      Action: Move to (65, 100)
TURN 705: Time taken: 9.5367431640625e-07                      Action: Move to (66, 100)
TURN 706: Time taken: 2.1457672119140625e-06                   Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 707: Time taken: 3.0994415283203125e-06                   Action: Move to (67, 100)
TURN 708: Time taken: 1.1920928955078125e-06                   Action: Move to (68, 100)
TURN 709: Time taken: 5.0067901611328125e-06                   Action: Move to (69, 100)
TURN 710: Time taken: 4.0531158447265625e-06                   Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 711: Time taken: 3.814697265625e-06                       Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 712: Time taken: 2.1457672119140625e-06                   Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 713: Time taken: 2.1457672119140625e-06                   Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 714: Time taken: 4.0531158447265625e-06                   Action: Move to (68, 100)
TURN 715: Time taken: 4.0531158447265625e-06                   Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 716: Time taken: 1.9073486328125e-06                      Action: Move to (69, 100)
TURN 717: Time taken: 3.814697265625e-06                       Action: Move to (70, 100)
TURN 718: Time taken: 5.0067901611328125e-06                   Action: Move to (69, 100)
TURN 719: Time taken: 5.245208740234375e-06                    Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 720: Time taken: 2.1457672119140625e-06                   Action: Move to (70, 100)
TURN 721: Time taken: 9.5367431640625e-07                      Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 722: Time taken: 3.814697265625e-06                       Action: Move to (69, 100)
TURN 723: Time taken: 4.76837158203125e-06                     Action: Move to (68, 100)
TURN 724: Time taken: 1.9073486328125e-06                      Action: Move to (67, 100)
TURN 725: Time taken: 5.0067901611328125e-06                   Action: Move to (68, 100)
TURN 726: Time taken: 5.0067901611328125e-06                   Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 727: Time taken: 2.86102294921875e-06                     Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 728: Time taken: 2.1457672119140625e-06                   Action: Move to (67, 100)
TURN 729: Time taken: 1.9073486328125e-06                      Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 730: Time taken: 4.76837158203125e-06                     Action: Move to (66, 100)
TURN 731: Time taken: 5.0067901611328125e-06                   Action: Move to (67, 100)
TURN 732: Time taken: 9.5367431640625e-07                      Action: Move to (66, 100)
TURN 733: Time taken: 9.5367431640625e-07                      Action: Move to (67, 100)
TURN 734: Time taken: 4.76837158203125e-06                     Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 735: Time taken: 4.291534423828125e-06                    Action: Move to (66, 100)
TURN 736: Time taken: 1.1920928955078125e-06                   Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 737: Time taken: 1.9073486328125e-06                      Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 738: Time taken: 4.0531158447265625e-06                   Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 739: Time taken: 5.0067901611328125e-06                   Action: Move to (67, 100)
TURN 740: Time taken: 9.5367431640625e-07                      Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 741: Time taken: 1.9073486328125e-06                      Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 742: Time taken: 4.0531158447265625e-06                   Action: Move to (68, 100)
TURN 743: Time taken: 4.0531158447265625e-06                   Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 744: Time taken: 2.1457672119140625e-06                   Action: Move to (69, 100)
TURN 745: Time taken: 1.1920928955078125e-06                   Action: Move to (70, 100)
TURN 746: Time taken: 4.0531158447265625e-06                   Action: Move to (71, 100)
TURN 747: Time taken: 3.814697265625e-06                       Action: Move to (72, 100)
TURN 748: Time taken: 1.1920928955078125e-06                   Action: Move to (73, 100)
TURN 749: Time taken: 5.0067901611328125e-06                   Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 750: Time taken: 5.0067901611328125e-06                   Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 751: Time taken: 3.814697265625e-06                       Action: Move to (74, 100)
TURN 752: Time taken: 1.9073486328125e-06                      Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 753: Time taken: 2.1457672119140625e-06                   Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 754: Time taken: 4.76837158203125e-06                     Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 755: Time taken: 6.198883056640625e-06                    Action: Move to (73, 100)
TURN 756: Time taken: 1.1920928955078125e-06                   Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 757: Time taken: 4.76837158203125e-06                     Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 758: Time taken: 4.76837158203125e-06                     Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 759: Time taken: 5.0067901611328125e-06                   Action: Move to (72, 100)
TURN 760: Time taken: 1.1920928955078125e-06                   Action: Move to (73, 100)
TURN 761: Time taken: 9.5367431640625e-07                      Action: Move to (72, 100)
TURN 762: Time taken: 5.0067901611328125e-06                   Action: Move to (71, 100)
TURN 763: Time taken: 4.0531158447265625e-06                   Action: Move to (72, 100)
TURN 764: Time taken: 2.1457672119140625e-06                   Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 765: Time taken: 3.814697265625e-06                       Action: Move to (73, 100)
TURN 766: Time taken: 4.0531158447265625e-06                   Action: Move to (74, 100)
TURN 767: Time taken: 5.0067901611328125e-06                   Action: Move to (73, 100)
TURN 768: Time taken: 2.1457672119140625e-06                   Action: Move to (72, 100)
TURN 769: Time taken: 1.1920928955078125e-06                   Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 770: Time taken: 3.814697265625e-06                       Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 771: Time taken: 4.0531158447265625e-06                   Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 772: Time taken: 2.1457672119140625e-06                   Action: Move to (73, 100)
TURN 773: Time taken: 5.245208740234375e-06                    Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 774: Time taken: 4.0531158447265625e-06                   Action: Move to (72, 100)
TURN 775: Time taken: 4.76837158203125e-06                     Action: Move to (71, 100)
TURN 776: Time taken: 9.5367431640625e-07                      Action: Move to (72, 100)
TURN 777: Time taken: 9.5367431640625e-07                      Action: Move to (71, 100)
TURN 778: Time taken: 5.245208740234375e-06                    Action: Move to (70, 100)
TURN 779: Time taken: 5.0067901611328125e-06                   Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 780: Time taken: 9.5367431640625e-07                      Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 781: Time taken: 4.0531158447265625e-06                   Action: Move to (71, 100)
TURN 782: Time taken: 5.0067901611328125e-06                   Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 783: Time taken: 5.0067901611328125e-06                   Action: Move to (70, 100)
TURN 784: Time taken: 2.1457672119140625e-06                   Action: Move to (71, 100)
TURN 785: Time taken: 9.5367431640625e-07                      Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 786: Time taken: 5.0067901611328125e-06                   Action: Move to (72, 100)
TURN 787: Time taken: 4.0531158447265625e-06                   Action: Move to (73, 100)
TURN 788: Time taken: 2.1457672119140625e-06                   Action: Move to (72, 100)
TURN 789: Time taken: 5.0067901611328125e-06                   Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 790: Time taken: 4.76837158203125e-06                     Action: Move to (73, 100)
TURN 791: Time taken: 4.76837158203125e-06                     Action: Move to (72, 100)
TURN 792: Time taken: 3.0994415283203125e-06                   Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 793: Time taken: 1.6689300537109375e-06                   Action: Move to (71, 100)
TURN 794: Time taken: 3.0994415283203125e-06                   Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 795: Time taken: 4.0531158447265625e-06                   Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 796: Time taken: 2.1457672119140625e-06                   Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 797: Time taken: 3.814697265625e-06                       Action: Move to (72, 100)
TURN 798: Time taken: 5.0067901611328125e-06                   Action: Move to (71, 100)
TURN 799: Time taken: 3.814697265625e-06                       Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 800: Time taken: 1.9073486328125e-06                      Action: Move to (72, 100)
TURN 801: Time taken: 2.1457672119140625e-06                   Action: Move to (71, 100)
TURN 802: Time taken: 4.0531158447265625e-06                   Action: Move to (72, 100)
TURN 803: Time taken: 5.0067901611328125e-06                   Action: Move to (71, 100)
TURN 804: Time taken: 2.1457672119140625e-06                   Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 805: Time taken: 4.0531158447265625e-06                   Action: Move to (72, 100)
TURN 806: Time taken: 3.814697265625e-06                       Action: Move to (73, 100)
TURN 807: Time taken: 4.0531158447265625e-06                   Action: Move to (74, 100)
TURN 808: Time taken: 9.5367431640625e-07                      Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 809: Time taken: 3.0994415283203125e-06                   Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 810: Time taken: 4.0531158447265625e-06                   Action: Move to (73, 100)
TURN 811: Time taken: 4.0531158447265625e-06                   Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 812: Time taken: 9.5367431640625e-07                      Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 813: Time taken: 5.0067901611328125e-06                   Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 814: Time taken: 4.291534423828125e-06                    Action: Move to (74, 100)
TURN 815: Time taken: 3.814697265625e-06                       Action: Move to (75, 100)
TURN 816: Time taken: 2.1457672119140625e-06                   Action: Move to (76, 100)
TURN 817: Time taken: 1.9073486328125e-06                      Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 818: Time taken: 3.814697265625e-06                       Action: Move to (75, 100)
TURN 819: Time taken: 5.245208740234375e-06                    Action: Move to (74, 100)
TURN 820: Time taken: 9.5367431640625e-07                      Action: Move to (73, 100)
TURN 821: Time taken: 4.0531158447265625e-06                   Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 822: Time taken: 2.1457672119140625e-06                   Action: Move to (74, 100)
TURN 823: Time taken: 4.0531158447265625e-06                   Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 824: Time taken: 2.1457672119140625e-06                   Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 825: Time taken: 1.9073486328125e-06                      Action: Move to (73, 100)
TURN 826: Time taken: 4.76837158203125e-06                     Action: Move to (72, 100)
TURN 827: Time taken: 5.245208740234375e-06                    Action: Move to (71, 100)
TURN 828: Time taken: 1.9073486328125e-06                      Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 829: Time taken: 4.0531158447265625e-06                   Action: Move to (72, 100)
TURN 830: Time taken: 4.76837158203125e-06                     Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 831: Time taken: 4.0531158447265625e-06                   Action: Move to (71, 100)
TURN 832: Time taken: 2.1457672119140625e-06                   Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 833: Time taken: 2.1457672119140625e-06                   Action: Move to (72, 100)
TURN 834: Time taken: 5.0067901611328125e-06                   Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 835: Time taken: 5.0067901611328125e-06                   Action: Move to (73, 100)
TURN 836: Time taken: 1.1920928955078125e-06                   Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 837: Time taken: 5.0067901611328125e-06                   Action: Move to (74, 100)
TURN 838: Time taken: 3.814697265625e-06                       Action: Move to (73, 100)
TURN 839: Time taken: 4.291534423828125e-06                    Action: Move to (0, 0) Cannot move as distance > 1 unit
TURN 840: Time taken: 2.86102294921875e-06                     Action: Move to (72, 100)
TURN 841: Time taken: 1.9073486328125e-06                      Action: Move to (71, 100)
